dt1,open,high,low,close,volume
2023-01-23 04:00:00,1630.41,1636.06,1628.41,1635.99,7977.1846
2023-01-23 05:00:00,1636.0,1636.73,1631.38,1632.2,6986.0743
2023-01-23 06:00:00,1632.19,1637.75,1631.16,1637.18,7149.2173
2023-01-23 07:00:00,1637.18,1638.0,1627.88,1633.3,12458.9074
2023-01-23 08:00:00,1633.31,1639.26,1630.72,1631.41,9554.0036
2023-01-23 09:00:00,1631.4,1635.0,1630.3,1634.75,7889.4319
2023-01-23 10:00:00,1634.76,1640.0,1633.51,1637.08,13436.8784
2023-01-23 11:00:00,1637.09,1638.07,1633.42,1636.67,10901.59
2023-01-23 12:00:00,1636.66,1639.01,1630.0,1635.24,12737.5651
2023-01-23 13:00:00,1635.25,1636.68,1613.48,1622.57,27050.5558
2023-01-23 14:00:00,1622.57,1648.09,1585.29,1599.13,59869.0705
2023-01-23 15:00:00,1598.92,1626.35,1594.61,1620.85,46998.0239
2023-01-23 16:00:00,1620.84,1625.76,1612.38,1619.82,22345.2418
2023-01-23 17:00:00,1619.83,1629.28,1615.29,1629.02,19807.9856
2023-01-23 18:00:00,1629.03,1640.49,1626.06,1628.85,26815.544
2023-01-23 19:00:00,1628.85,1630.57,1610.04,1619.88,27357.8436
2023-01-23 20:00:00,1619.89,1635.26,1618.65,1634.8,13128.4739
2023-01-23 21:00:00,1634.8,1635.5,1629.53,1631.84,9298.6748
2023-01-23 22:00:00,1631.84,1635.75,1622.13,1627.47,8959.6926
2023-01-23 23:00:00,1627.47,1630.48,1624.72,1626.29,7251.5715
2023-01-24 00:00:00,1626.28,1633.97,1622.8,1631.87,12071.3902
2023-01-24 01:00:00,1631.87,1638.62,1627.45,1637.89,13875.5117
2023-01-24 02:00:00,1637.89,1641.46,1635.18,1635.18,12921.8575
2023-01-24 03:00:00,1635.19,1639.42,1633.25,1639.01,9169.5331
2023-01-24 04:00:00,1639.02,1640.78,1635.39,1636.47,9205.7706
2023-01-24 05:00:00,1636.46,1639.28,1634.38,1637.99,11143.0834
2023-01-24 06:00:00,1638.0,1638.54,1635.15,1636.47,7300.1797
2023-01-24 07:00:00,1636.47,1636.96,1633.25,1635.77,9369.3045
2023-01-24 08:00:00,1635.77,1637.28,1634.47,1634.81,7071.8653
2023-01-24 09:00:00,1634.81,1635.28,1614.39,1617.94,38521.3346
2023-01-24 10:00:00,1617.93,1626.17,1617.14,1623.0,12039.9894
2023-01-24 11:00:00,1623.01,1626.58,1622.02,1625.6,7891.9613
2023-01-24 12:00:00,1625.59,1632.12,1622.22,1627.34,9920.6653
2023-01-24 13:00:00,1627.34,1630.76,1612.83,1617.14,18600.2391
2023-01-24 14:00:00,1617.14,1622.48,1604.0,1613.4,41583.7239
2023-01-24 15:00:00,1613.4,1621.6,1606.88,1620.58,17561.4578
2023-01-24 16:00:00,1620.57,1621.87,1612.0,1614.34,16965.3504
2023-01-24 17:00:00,1614.35,1617.6,1606.48,1616.17,16402.8135
2023-01-24 18:00:00,1616.18,1624.3,1613.42,1619.87,13887.0868
2023-01-24 19:00:00,1619.88,1624.31,1618.17,1622.41,7858.8496
2023-01-24 20:00:00,1622.42,1624.45,1608.0,1615.26,13670.2664
2023-01-24 21:00:00,1615.27,1621.5,1588.8,1599.01,31013.9946
2023-01-24 22:00:00,1599.0,1601.77,1535.0,1562.16,77703.6397
2023-01-24 23:00:00,1562.17,1565.27,1544.69,1555.97,46525.4559
2023-01-25 00:00:00,1555.97,1557.0,1541.53,1548.88,42208.8517
2023-01-25 01:00:00,1548.89,1550.47,1518.0,1535.0,67088.1066
2023-01-25 02:00:00,1534.99,1543.06,1534.21,1540.87,13866.2509
2023-01-25 03:00:00,1540.87,1546.88,1540.28,1546.63,12655.7856
2023-01-25 04:00:00,1546.63,1549.01,1545.83,1546.17,9355.4083
2023-01-25 05:00:00,1546.17,1551.74,1545.2,1549.14,10814.5467
2023-01-25 06:00:00,1549.14,1557.03,1546.27,1555.16,16870.0489
2023-01-25 07:00:00,1555.16,1558.91,1553.42,1553.81,12984.076
2023-01-25 08:00:00,1553.82,1556.8,1550.0,1551.1,10917.6584
2023-01-25 09:00:00,1551.1,1552.0,1540.91,1545.63,18720.2568
2023-01-25 10:00:00,1545.62,1547.83,1538.59,1547.13,16549.3225
2023-01-25 11:00:00,1547.14,1549.28,1543.81,1545.49,10875.4845
2023-01-25 12:00:00,1545.5,1562.71,1545.44,1560.14,27377.0382
2023-01-25 13:00:00,1560.13,1566.58,1553.5,1554.68,25274.9828
2023-01-25 14:00:00,1554.68,1555.7,1533.75,1536.48,40945.5745
2023-01-25 15:00:00,1536.48,1546.18,1525.0,1543.95,35670.2737
2023-01-25 16:00:00,1543.95,1552.66,1541.39,1548.97,20502.3959
2023-01-25 17:00:00,1548.96,1553.66,1545.14,1548.7,11854.3727
2023-01-25 18:00:00,1548.71,1556.0,1547.99,1555.54,13845.6314
2023-01-25 19:00:00,1555.54,1562.18,1554.1,1561.48,15106.0279
2023-01-25 20:00:00,1561.49,1583.6,1561.48,1580.69,35374.7982
2023-01-25 21:00:00,1580.69,1624.13,1571.29,1618.18,57333.1495
2023-01-25 22:00:00,1618.19,1641.0,1575.0,1585.95,75954.4437
2023-01-25 23:00:00,1585.95,1617.72,1580.54,1611.94,44330.4312
2023-01-26 00:00:00,1611.95,1632.84,1610.63,1628.97,32266.2569
2023-01-26 01:00:00,1628.97,1629.64,1615.08,1616.72,25586.5649
2023-01-26 02:00:00,1616.72,1622.4,1610.14,1613.89,18580.4612
2023-01-26 03:00:00,1613.88,1617.58,1613.3,1614.87,11112.5142
2023-01-26 04:00:00,1614.87,1618.74,1612.69,1616.14,12039.3949
2023-01-26 05:00:00,1616.14,1620.76,1615.0,1619.59,10242.5452
2023-01-26 06:00:00,1619.58,1621.9,1597.3,1613.23,43444.3706
2023-01-26 07:00:00,1613.24,1613.39,1604.0,1604.68,17912.1946
2023-01-26 08:00:00,1604.69,1609.7,1602.8,1608.01,16720.8858
2023-01-26 09:00:00,1608.0,1610.45,1600.53,1606.38,17005.9568
2023-01-26 10:00:00,1606.39,1608.07,1590.0,1602.59,21703.7917
2023-01-26 11:00:00,1602.59,1605.0,1599.17,1604.33,11293.0178
2023-01-26 12:00:00,1604.33,1617.24,1602.72,1616.05,24017.8894
2023-01-26 13:00:00,1616.04,1618.56,1592.89,1617.86,51175.5039
2023-01-26 14:00:00,1617.86,1621.06,1596.67,1605.42,49630.4026
2023-01-26 15:00:00,1605.42,1616.26,1584.12,1589.79,42565.4198
2023-01-26 16:00:00,1589.71,1595.49,1577.43,1594.14,37150.61
2023-01-26 17:00:00,1594.15,1598.3,1590.73,1592.15,10568.5135
2023-01-26 18:00:00,1592.14,1607.27,1590.0,1600.94,17433.8128
2023-01-26 19:00:00,1600.95,1605.48,1596.35,1603.77,10379.8322
2023-01-26 20:00:00,1603.78,1611.26,1601.59,1608.88,15290.7267
2023-01-26 21:00:00,1608.89,1609.53,1594.38,1603.12,14561.058
2023-01-26 22:00:00,1603.13,1609.47,1600.32,1601.78,13166.6498
2023-01-26 23:00:00,1601.77,1604.06,1597.49,1601.09,8929.4733
2023-01-27 00:00:00,1601.08,1606.53,1586.09,1588.87,22887.7593
2023-01-27 01:00:00,1588.87,1591.9,1552.54,1562.81,78008.9493
2023-01-27 02:00:00,1562.81,1572.7,1560.58,1570.51,18146.0462
2023-01-27 03:00:00,1570.51,1571.87,1565.56,1565.73,19400.8276
2023-01-27 04:00:00,1565.74,1569.15,1563.08,1564.8,14361.4394
2023-01-27 05:00:00,1564.81,1589.9,1564.42,1583.02,19783.855
2023-01-27 06:00:00,1583.02,1585.5,1577.66,1582.41,11893.4079
2023-01-27 07:00:00,1582.41,1586.09,1578.2,1585.4,11689.9323
2023-01-27 08:00:00,1585.4,1586.06,1578.01,1579.04,11690.7325
2023-01-27 09:00:00,1579.04,1581.07,1575.87,1578.31,12015.1815
2023-01-27 10:00:00,1578.3,1581.6,1573.33,1577.03,13270.4884
2023-01-27 11:00:00,1577.03,1578.85,1573.36,1578.84,7919.3502
2023-01-27 12:00:00,1578.84,1580.85,1572.08,1575.16,10358.1172
2023-01-27 13:00:00,1575.17,1584.73,1561.0,1572.08,38338.2864
2023-01-27 14:00:00,1572.07,1590.13,1563.44,1579.99,24973.075
2023-01-27 15:00:00,1579.99,1594.55,1574.03,1574.86,35942.4807
2023-01-27 16:00:00,1574.86,1590.99,1573.98,1589.28,20946.6477
2023-01-27 17:00:00,1589.29,1611.79,1587.65,1605.49,32436.7529
2023-01-27 18:00:00,1605.49,1608.28,1598.18,1604.13,16839.9214
2023-01-27 19:00:00,1604.14,1611.32,1602.38,1609.7,11670.5862
2023-01-27 20:00:00,1609.7,1621.0,1592.25,1599.12,46542.035
2023-01-27 21:00:00,1599.12,1605.56,1596.03,1599.3,11854.7636
2023-01-27 22:00:00,1599.31,1599.89,1586.75,1592.94,12748.6071
2023-01-27 23:00:00,1592.95,1599.39,1592.94,1597.62,8374.1447
2023-01-28 00:00:00,1597.61,1606.83,1594.21,1604.24,16687.9208
2023-01-28 01:00:00,1604.24,1604.9,1594.42,1595.47,11243.628
2023-01-28 02:00:00,1595.46,1598.85,1592.49,1595.81,10508.4594
2023-01-28 03:00:00,1595.81,1600.0,1595.51,1598.96,5474.0375
2023-01-28 04:00:00,1598.96,1602.93,1598.47,1599.49,8494.4837
2023-01-28 05:00:00,1599.5,1603.39,1596.48,1600.17,11103.6662
2023-01-28 06:00:00,1600.17,1600.48,1592.45,1597.16,7775.7461
2023-01-28 07:00:00,1597.15,1597.5,1585.81,1592.68,10994.833
2023-01-28 08:00:00,1592.68,1594.0,1586.36,1587.19,8666.0654
2023-01-28 09:00:00,1587.18,1593.76,1585.45,1592.2,11241.6314
2023-01-28 10:00:00,1592.19,1592.2,1578.63,1584.2,23674.5423
2023-01-28 11:00:00,1584.2,1586.85,1580.31,1586.18,8710.886
2023-01-28 12:00:00,1586.19,1586.19,1579.1,1582.86,11737.933
2023-01-28 13:00:00,1582.87,1582.87,1561.76,1573.3,54484.0088
2023-01-28 14:00:00,1573.3,1574.0,1570.0,1570.6,11071.4082
2023-01-28 15:00:00,1570.6,1580.57,1567.22,1578.43,19527.4141
2023-01-28 16:00:00,1578.42,1580.55,1576.22,1577.79,9798.2095
2023-01-28 17:00:00,1577.79,1579.25,1569.69,1576.49,10134.1688
2023-01-28 18:00:00,1576.48,1577.07,1570.62,1572.59,6999.3104
2023-01-28 19:00:00,1572.59,1578.46,1572.06,1577.12,6346.1143
2023-01-28 20:00:00,1577.12,1577.59,1560.0,1561.32,14034.3393
2023-01-28 21:00:00,1561.31,1569.64,1555.99,1566.98,15558.2811
2023-01-28 22:00:00,1566.98,1568.65,1561.33,1564.7,9106.1616
2023-01-28 23:00:00,1564.7,1574.06,1562.3,1572.1,10302.4085
2023-01-29 00:00:00,1572.1,1587.65,1566.33,1584.84,20514.2547
2023-01-29 01:00:00,1584.84,1618.99,1584.83,1602.7,70582.5546
2023-01-29 02:00:00,1602.69,1607.26,1582.45,1592.0,28641.0783
2023-01-29 03:00:00,1591.99,1595.27,1588.63,1594.36,9158.2903
2023-01-29 04:00:00,1594.36,1599.22,1592.11,1598.31,7936.2991
2023-01-29 05:00:00,1598.31,1599.39,1593.99,1597.33,6273.0763
2023-01-29 06:00:00,1597.33,1597.9,1592.2,1593.97,9183.9955
2023-01-29 07:00:00,1593.96,1595.42,1588.45,1592.58,8135.6879
2023-01-29 08:00:00,1592.59,1594.88,1588.97,1590.46,7132.4353
2023-01-29 09:00:00,1590.45,1604.95,1589.71,1600.99,18156.3566
2023-01-29 10:00:00,1600.99,1615.85,1600.99,1611.85,29367.0389
2023-01-29 11:00:00,1611.85,1619.79,1594.0,1609.08,31445.1808
2023-01-29 12:00:00,1609.08,1613.33,1603.52,1610.62,15663.9497
2023-01-29 13:00:00,1610.61,1626.64,1609.75,1612.83,35833.7376
2023-01-29 14:00:00,1612.83,1616.1,1605.53,1615.48,18935.4805
2023-01-29 15:00:00,1615.48,1616.19,1609.49,1611.44,13814.3318
2023-01-29 16:00:00,1611.44,1618.14,1605.46,1614.09,19648.0007
2023-01-29 17:00:00,1614.09,1621.81,1611.19,1617.75,18098.3817
2023-01-29 18:00:00,1617.74,1633.31,1614.05,1629.37,33027.7571
2023-01-29 19:00:00,1629.37,1660.0,1628.95,1653.86,67990.7192
2023-01-29 20:00:00,1653.86,1655.37,1627.57,1635.68,38724.0805
2023-01-29 21:00:00,1635.68,1647.11,1632.97,1643.37,13787.7824
2023-01-29 22:00:00,1643.37,1645.0,1640.41,1643.02,7662.6701
2023-01-29 23:00:00,1643.03,1654.4,1641.47,1644.72,22054.7738
2023-01-30 00:00:00,1644.73,1647.28,1636.36,1646.08,19757.0938
2023-01-30 01:00:00,1646.08,1647.53,1633.43,1638.3,16055.6301
2023-01-30 02:00:00,1638.29,1638.58,1631.48,1635.8,14515.4783
2023-01-30 03:00:00,1635.8,1638.65,1634.37,1637.98,9660.4382
2023-01-30 04:00:00,1637.97,1641.37,1634.99,1636.37,7658.0788
2023-01-30 05:00:00,1636.37,1636.38,1631.99,1635.87,10374.954
2023-01-30 06:00:00,1635.87,1636.72,1624.9,1629.45,14449.6374
2023-01-30 07:00:00,1629.46,1631.89,1621.8,1627.45,13501.1761
2023-01-30 08:00:00,1627.44,1630.11,1615.43,1619.93,21614.6298
2023-01-30 09:00:00,1619.92,1620.43,1581.6,1587.79,83690.3986
2023-01-30 10:00:00,1587.8,1595.56,1577.0,1585.69,45959.5274
2023-01-30 11:00:00,1585.69,1588.88,1577.98,1581.55,27263.0766
2023-01-30 12:00:00,1581.55,1585.12,1567.68,1577.4,41535.6069
2023-01-30 13:00:00,1577.4,1581.52,1576.06,1577.26,14097.3874
2023-01-30 14:00:00,1577.27,1596.41,1575.24,1596.41,28338.5439
2023-01-30 15:00:00,1596.41,1597.03,1570.8,1585.18,32692.1987
2023-01-30 16:00:00,1585.18,1590.46,1578.25,1583.11,16460.7098
2023-01-30 17:00:00,1583.12,1588.54,1579.84,1581.24,14055.4458
2023-01-30 18:00:00,1581.24,1583.93,1573.93,1578.2,17904.2965
2023-01-30 19:00:00,1578.2,1578.39,1535.0,1554.24,69332.8758
2023-01-30 20:00:00,1554.25,1554.62,1536.84,1553.16,26443.4982
2023-01-30 21:00:00,1553.16,1561.14,1552.56,1556.64,13490.4028
2023-01-30 22:00:00,1556.64,1567.0,1545.01,1563.96,17015.5216
2023-01-30 23:00:00,1563.97,1567.87,1560.65,1566.2,19188.7216
2023-01-31 00:00:00,1566.21,1576.2,1561.82,1570.41,20822.3998
2023-01-31 01:00:00,1570.41,1574.99,1563.36,1569.99,17360.796
2023-01-31 02:00:00,1570.0,1575.63,1569.11,1569.37,11263.7441
2023-01-31 03:00:00,1569.38,1570.67,1567.0,1568.87,8543.4766
2023-01-31 04:00:00,1568.87,1572.87,1566.52,1572.7,8873.8215
2023-01-31 05:00:00,1572.7,1573.36,1561.79,1562.11,12140.1726
2023-01-31 06:00:00,1562.11,1569.53,1561.63,1565.96,9885.0648
2023-01-31 07:00:00,1565.97,1581.08,1565.93,1580.04,17560.4495
2023-01-31 08:00:00,1580.03,1583.98,1567.19,1571.69,15262.4908
2023-01-31 09:00:00,1571.69,1575.48,1571.06,1572.09,7380.9456
2023-01-31 10:00:00,1572.09,1574.02,1565.82,1567.53,9915.9778
2023-01-31 11:00:00,1567.53,1572.12,1566.62,1570.91,9833.2923
2023-01-31 12:00:00,1570.91,1575.77,1570.9,1573.66,9914.8875
2023-01-31 13:00:00,1573.67,1588.73,1572.89,1588.14,33497.564
2023-01-31 14:00:00,1588.13,1589.56,1579.77,1583.09,17813.9084
2023-01-31 15:00:00,1583.09,1596.13,1581.92,1588.99,18661.1143
2023-01-31 16:00:00,1589.0,1605.18,1586.97,1593.39,23484.1815
2023-01-31 17:00:00,1593.39,1596.56,1589.26,1593.16,9075.4539
2023-01-31 18:00:00,1593.15,1595.28,1589.86,1594.35,7821.0186
2023-01-31 19:00:00,1594.36,1598.83,1588.46,1597.34,8447.3186
2023-01-31 20:00:00,1597.34,1598.61,1583.79,1586.96,11617.6363
2023-01-31 21:00:00,1586.96,1590.42,1564.02,1577.55,30099.7125
2023-01-31 22:00:00,1577.56,1600.77,1570.89,1590.32,15862.4767
2023-01-31 23:00:00,1590.32,1590.74,1581.6,1585.33,13718.7714
2023-02-01 00:00:00,1585.32,1590.0,1576.43,1583.34,16798.7557
2023-02-01 01:00:00,1583.34,1592.94,1580.35,1588.92,14006.6021
2023-02-01 02:00:00,1588.93,1589.44,1582.21,1585.66,8378.3636
2023-02-01 03:00:00,1585.66,1585.98,1578.8,1584.61,7889.1912
2023-02-01 04:00:00,1584.62,1585.65,1581.32,1582.98,6762.6261
2023-02-01 05:00:00,1582.99,1585.7,1582.2,1583.07,5587.1821
2023-02-01 06:00:00,1583.07,1583.41,1573.8,1574.93,11742.7588
2023-02-01 07:00:00,1574.93,1578.76,1569.67,1575.36,10988.1193
2023-02-01 08:00:00,1575.37,1576.29,1566.72,1570.55,15876.9888
2023-02-01 09:00:00,1570.55,1575.07,1566.24,1573.34,10228.0031
2023-02-01 10:00:00,1573.35,1576.39,1570.8,1575.0,9459.9656
2023-02-01 11:00:00,1575.0,1583.68,1574.93,1580.87,10391.7247
2023-02-01 12:00:00,1580.87,1583.28,1578.12,1579.17,8527.7398
2023-02-01 13:00:00,1579.18,1587.74,1573.27,1581.41,17073.4007
2023-02-01 14:00:00,1581.42,1589.8,1576.3,1584.89,17424.2358
2023-02-01 15:00:00,1584.89,1585.7,1572.13,1575.53,22023.2279
2023-02-01 16:00:00,1575.53,1580.22,1570.66,1575.73,10206.3894
2023-02-01 17:00:00,1575.73,1579.75,1566.92,1571.53,10636.9299
2023-02-01 18:00:00,1571.54,1586.56,1567.13,1580.88,23234.6114
2023-02-01 19:00:00,1580.87,1627.06,1555.18,1617.48,112352.7707
2023-02-01 20:00:00,1617.47,1639.8,1613.63,1632.69,53523.6747
2023-02-01 21:00:00,1632.69,1647.47,1632.6,1635.23,32710.6581
2023-02-01 22:00:00,1635.24,1647.77,1635.23,1637.89,19195.8812
2023-02-01 23:00:00,1637.89,1647.33,1637.16,1641.68,19597.3702
2023-02-02 00:00:00,1641.67,1696.38,1639.32,1692.5,81708.9974
2023-02-02 01:00:00,1692.51,1692.51,1674.45,1675.63,33595.8416
2023-02-02 02:00:00,1675.64,1678.0,1666.59,1670.22,20274.2834
2023-02-02 03:00:00,1670.22,1677.27,1669.99,1671.13,16777.2069
2023-02-02 04:00:00,1671.13,1675.65,1669.2,1672.82,14532.1913
2023-02-02 05:00:00,1672.83,1676.76,1670.0,1670.0,11871.8738
2023-02-02 06:00:00,1670.01,1671.35,1660.17,1666.54,15391.7916
2023-02-02 07:00:00,1666.55,1670.31,1662.08,1664.21,15125.0101
2023-02-02 08:00:00,1664.21,1670.58,1662.13,1669.93,13547.5692
2023-02-02 09:00:00,1669.92,1674.34,1665.4,1674.22,11409.7752
2023-02-02 10:00:00,1674.23,1674.76,1667.41,1668.93,10371.7279
2023-02-02 11:00:00,1668.94,1672.66,1668.84,1671.99,8269.2641
2023-02-02 12:00:00,1671.98,1677.0,1669.56,1676.71,13310.0868
2023-02-02 13:00:00,1676.71,1676.8,1669.16,1672.62,19591.3043
2023-02-02 14:00:00,1672.63,1690.0,1650.0,1656.57,67814.2127
2023-02-02 15:00:00,1656.57,1685.78,1653.18,1678.14,38025.368
2023-02-02 16:00:00,1678.15,1684.31,1672.28,1672.28,22064.7865
2023-02-02 17:00:00,1672.28,1682.91,1671.51,1680.18,13328.52
2023-02-02 18:00:00,1680.18,1714.68,1680.18,1701.27,53212.0303
2023-02-02 19:00:00,1701.27,1703.18,1666.21,1675.15,41310.6697
2023-02-02 20:00:00,1675.14,1680.59,1670.35,1680.53,13272.4517
2023-02-02 21:00:00,1680.54,1686.3,1633.44,1637.19,50970.5949
2023-02-02 22:00:00,1637.18,1661.48,1626.85,1655.64,25314.2937
2023-02-02 23:00:00,1655.63,1656.39,1638.42,1643.12,18099.0363
2023-02-03 00:00:00,1643.12,1649.1,1631.04,1646.6,20324.1161
2023-02-03 01:00:00,1646.61,1650.43,1643.73,1644.39,13034.329
2023-02-03 02:00:00,1644.4,1647.75,1633.37,1638.76,13578.2664
2023-02-03 03:00:00,1638.76,1642.2,1630.67,1642.17,11995.2013
2023-02-03 04:00:00,1642.17,1644.42,1639.0,1640.23,10759.7505
2023-02-03 05:00:00,1640.23,1644.91,1638.53,1643.89,7538.8707
2023-02-03 06:00:00,1643.9,1645.45,1639.29,1640.84,8475.9104
2023-02-03 07:00:00,1640.84,1647.24,1636.07,1637.49,16453.2581
2023-02-03 08:00:00,1637.5,1641.94,1629.96,1640.93,17491.778
2023-02-03 09:00:00,1640.92,1643.72,1640.18,1641.97,7274.5093
2023-02-03 10:00:00,1641.98,1644.95,1635.61,1644.66,11632.8598
2023-02-03 11:00:00,1644.65,1650.83,1641.88,1649.2,12371.0591
2023-02-03 12:00:00,1649.2,1654.93,1645.29,1652.04,18769.7724
2023-02-03 13:00:00,1652.05,1653.95,1625.93,1637.11,67107.0831
2023-02-03 14:00:00,1637.1,1664.92,1627.12,1662.06,62411.6858
2023-02-03 15:00:00,1662.06,1675.0,1650.45,1663.93,48678.7186
2023-02-03 16:00:00,1663.93,1676.0,1656.95,1657.07,24765.1525
2023-02-03 17:00:00,1657.07,1674.23,1655.99,1660.99,18098.9907
2023-02-03 18:00:00,1660.98,1662.8,1651.31,1657.08,20009.4603
2023-02-03 19:00:00,1657.09,1660.0,1650.74,1652.91,12009.4789
2023-02-03 20:00:00,1652.9,1661.68,1642.4,1655.74,15223.0068
2023-02-03 21:00:00,1655.74,1658.6,1651.81,1657.32,6354.0404
2023-02-03 22:00:00,1657.33,1669.99,1656.39,1667.21,10368.9081
2023-02-03 23:00:00,1667.21,1672.13,1662.17,1663.52,10088.8257
2023-02-04 00:00:00,1663.52,1665.95,1658.01,1662.03,12417.6503
2023-02-04 01:00:00,1662.04,1664.31,1655.73,1657.0,12704.9707
2023-02-04 02:00:00,1656.99,1659.24,1650.0,1657.69,10876.5542
2023-02-04 03:00:00,1657.69,1658.35,1651.77,1654.36,4869.8706
2023-02-04 04:00:00,1654.37,1654.52,1650.6,1652.7,7113.4067
2023-02-04 05:00:00,1652.71,1653.3,1646.1,1651.33,8671.5978
2023-02-04 06:00:00,1651.32,1655.29,1645.43,1654.0,7230.8014
2023-02-04 07:00:00,1653.99,1660.0,1653.44,1658.17,9380.859
2023-02-04 08:00:00,1658.17,1658.87,1652.2,1652.24,6469.9755
2023-02-04 09:00:00,1652.24,1658.37,1651.39,1657.77,13867.8681
2023-02-04 10:00:00,1657.77,1662.73,1657.16,1660.2,14359.1967
2023-02-04 11:00:00,1660.19,1662.7,1658.84,1661.92,6425.4525
2023-02-04 12:00:00,1661.92,1667.56,1660.74,1666.06,12161.3543
2023-02-04 13:00:00,1666.06,1695.29,1666.06,1684.23,55647.438
2023-02-04 14:00:00,1684.23,1684.66,1671.81,1681.42,20746.9767
2023-02-04 15:00:00,1681.42,1681.68,1675.45,1679.97,9342.3376
2023-02-04 16:00:00,1679.97,1685.46,1672.32,1680.5,13619.572
2023-02-04 17:00:00,1680.51,1684.74,1676.67,1681.36,11913.6113
2023-02-04 18:00:00,1681.36,1682.92,1672.66,1678.92,11143.7646
2023-02-04 19:00:00,1678.91,1679.48,1674.57,1675.93,5022.5233
2023-02-04 20:00:00,1675.92,1684.01,1673.78,1679.0,14360.8905
2023-02-04 21:00:00,1679.0,1680.2,1674.62,1680.05,6032.4449
2023-02-04 22:00:00,1680.06,1689.0,1677.48,1680.0,10438.5919
2023-02-04 23:00:00,1680.0,1683.36,1658.53,1666.38,23409.4209
2023-02-05 00:00:00,1666.39,1671.0,1657.49,1663.47,19117.049
2023-02-05 01:00:00,1663.47,1667.39,1660.55,1665.48,8897.9437
2023-02-05 02:00:00,1665.48,1668.78,1661.0,1661.01,9242.496
2023-02-05 03:00:00,1661.01,1663.51,1656.68,1660.7,16613.1097
2023-02-05 04:00:00,1660.69,1666.13,1659.35,1664.17,8899.8348
2023-02-05 05:00:00,1664.17,1667.17,1663.66,1666.96,6400.7848
2023-02-05 06:00:00,1666.97,1671.2,1663.82,1668.01,10035.2894
2023-02-05 07:00:00,1668.01,1669.17,1665.2,1668.14,5461.6713
2023-02-05 08:00:00,1668.15,1673.81,1666.0,1669.96,8217.7806
2023-02-05 09:00:00,1669.96,1672.51,1665.18,1665.75,9920.8523
2023-02-05 10:00:00,1665.74,1670.44,1665.53,1668.96,6624.1541
2023-02-05 11:00:00,1668.96,1668.96,1660.86,1662.6,10261.4394
2023-02-05 12:00:00,1662.6,1664.58,1635.93,1648.2,50781.5756
2023-02-05 13:00:00,1648.19,1652.33,1640.69,1648.25,30105.2804
2023-02-05 14:00:00,1648.24,1655.34,1644.9,1651.95,14649.5106
2023-02-05 15:00:00,1651.96,1657.24,1640.55,1644.18,23049.5482
2023-02-05 16:00:00,1644.18,1647.45,1636.81,1639.09,22444.4704
2023-02-05 17:00:00,1639.08,1642.0,1615.46,1618.14,62449.1701
2023-02-05 18:00:00,1618.13,1624.52,1612.67,1615.69,22264.6321
2023-02-05 19:00:00,1615.69,1622.1,1609.3,1619.48,17751.2461
2023-02-05 20:00:00,1619.48,1623.18,1614.56,1619.11,9620.6454
2023-02-05 21:00:00,1619.1,1622.22,1611.8,1622.2,10420.2343
2023-02-05 22:00:00,1622.2,1639.6,1621.26,1634.27,14150.4928
2023-02-05 23:00:00,1634.28,1635.61,1627.12,1629.02,16200.4637
2023-02-06 00:00:00,1629.01,1642.53,1628.65,1639.04,16061.2212
